order_id,date,product,category,quantity,unit_price,region,customer_type,salesperson,total_amount,discount_rate,discount_amount,final_amount,unit_cost,total_cost,profit,profit_margin,year,quarter,month,month_name,day_of_week,week_number
ORD-00949,2023-01-04 00:00:00.000000,Monitor,Peripherals,5,299.78,West,B2C,Agent_12,1498.8999999999999,0.0,0.0,1498.8999999999999,198.7358812643818,993.6794063219089,505.22059367809095,33.706090711727995,2023,1,1,January,Wednesday,1
ORD-00950,2023-12-16 00:00:00.000000,Tablet,Mobile Devices,19,469.7,West,B2C,Agent_02,8924.3,0.0,0.0,8924.3,288.20060946179456,5475.811579774097,3448.4884202259027,38.641556427124854,2023,4,12,December,Saturday,50
ORD-00951,2023-11-27 00:00:00.000000,Laptop Standard,Computers,4,790.52,South,B2B,Agent_16,3162.08,0.05,158.104,3003.976,518.6514401661882,2074.605760664753,929.3702393352473,30.938004808801644,2023,4,11,November,Monday,48
ORD-00952,2023-11-14 00:00:00.000000,Webcam,Peripherals,3,107.61,West,B2B,Agent_20,322.83,0.0,0.0,322.83,73.5813645790596,220.7440937371788,102.0859062628212,31.622186990930583,2023,4,11,November,Tuesday,46
ORD-00953,2023-12-16 00:00:00.000000,Smartphone Premium,Mobile Devices,2,909.75,North,B2B,Agent_18,1819.5,0.0,0.0,1819.5,480.0614197449032,960.1228394898064,859.3771605101936,47.23150098984301,2023,4,12,December,Saturday,50
ORD-00954,2023-04-05 00:00:00.000000,Smartphone Premium,Mobile Devices,2,980.49,South,B2C,Agent_03,1960.98,0.05,98.049,1862.931,557.6811904253035,1115.362380850607,747.568619149393,40.128626296378826,2023,2,4,April,Wednesday,14
ORD-00955,2023-06-01 00:00:00.000000,Mouse,Accessories,10,28.02,East,B2B,Agent_19,280.2,0.05,14.01,266.19,14.321344206511187,143.21344206511188,122.97655793488812,46.19878956192498,2023,2,6,June,Thursday,22
ORD-00956,2023-11-07 00:00:00.000000,Tablet,Mobile Devices,13,540.44,West,B2B,Agent_15,7025.720000000001,0.1,702.5720000000001,6323.148000000001,314.20209185324643,4084.6271940922034,2238.5208059077977,35.40199922424396,2023,4,11,November,Tuesday,45
ORD-00957,2023-05-17 00:00:00.000000,Laptop Pro,Computers,4,1160.86,South,B2C,Agent_05,4643.44,0.0,0.0,4643.44,635.5483132313666,2542.1932529254664,2101.2467470745332,45.25194138557909,2023,2,5,May,Wednesday,20
ORD-00958,2023-09-04 00:00:00.000000,Mouse,Accessories,12,28.13,North,B2C,Agent_02,337.56,0.0,0.0,337.56,17.28126389001129,207.37516668013546,130.18483331986454,38.56642769281448,2023,3,9,September,Monday,36
ORD-00959,2023-08-31 00:00:00.000000,Webcam,Peripherals,3,90.12,North,B2C,Agent_12,270.36,0.05,13.518,256.842,59.17981870871237,177.5394561261371,79.30254387386287,30.876003096792143,2023,3,8,August,Thursday,35
ORD-00960,2023-01-31 00:00:00.000000,Smartphone Premium,Mobile Devices,1,892.71,West,B2B,Agent_01,892.71,0.05,44.63550000000001,848.0745000000001,533.1917543928141,533.1917543928141,314.88274560718594,37.129137311307666,2023,1,1,January,Tuesday,5
ORD-00961,2023-02-09 00:00:00.000000,Headphones,Accessories,13,157.45,East,B2C,Agent_11,2046.85,0.05,102.3425,1944.5075,89.23077431798585,1160.000066133816,784.5074338661839,40.34478827498397,2023,1,2,February,Thursday,6
ORD-00962,2023-08-17 00:00:00.000000,Keyboard,Accessories,12,82.2,North,B2C,Agent_03,986.4000000000001,0.0,0.0,986.4000000000001,43.60802665489697,523.2963198587636,463.1036801412365,46.9488726826071,2023,3,8,August,Thursday,33
ORD-00963,2023-02-05 00:00:00.000000,Webcam,Peripherals,7,106.93,South,B2C,Agent_05,748.51,0.0,0.0,748.51,54.03878960554567,378.27152723881966,370.23847276118033,49.46339698349792,2023,1,2,February,Sunday,5
ORD-00964,2023-08-11 00:00:00.000000,Monitor,Peripherals,2,319.42,North,B2B,Agent_12,638.84,0.05,31.942000000000004,606.898,203.01587829271529,406.03175658543057,200.86624341456945,33.097199762492124,2023,3,8,August,Friday,32
ORD-00965,2023-01-06 00:00:00.000000,Smartphone Premium,Mobile Devices,4,882.69,North,B2C,Agent_11,3530.76,0.05,176.538,3354.222,446.7374933344761,1786.9499733379043,1567.2720266620959,46.725351710831774,2023,1,1,January,Friday,1
ORD-00966,2023-11-18 00:00:00.000000,Keyboard,Accessories,8,84.9,South,B2B,Agent_07,679.2,0.0,0.0,679.2,58.08583964744266,464.6867171795413,214.51328282045876,31.58322774152808,2023,4,11,November,Saturday,46
ORD-00967,2023-08-08 00:00:00.000000,Laptop Standard,Computers,4,732.8,South,B2B,Agent_03,2931.2,0.0,0.0,2931.2,453.4903524857521,1813.9614099430084,1117.2385900569914,38.11539949703164,2023,3,8,August,Tuesday,32
ORD-00968,2023-03-16 00:00:00.000000,Mouse,Accessories,15,28.69,North,B2C,Agent_20,430.35,0.1,43.035000000000004,387.315,16.37220852694993,245.58312790424895,141.73187209575104,36.59343740773041,2023,1,3,March,Thursday,11
ORD-00969,2023-01-04 00:00:00.000000,Smartphone Basic,Mobile Devices,3,368.31,West,B2C,Agent_12,1104.93,0.15,165.7395,939.1905,187.24243889293368,561.727316678801,377.46318332119904,40.190268462170245,2023,1,1,January,Wednesday,1
ORD-00970,2023-12-01 00:00:00.000000,Tablet,Mobile Devices,17,469.69,North,B2C,Agent_10,7984.73,0.0,0.0,7984.73,273.6870997960247,4652.68069653242,3332.049303467579,41.73026894419197,2023,4,12,December,Friday,48
ORD-00971,2023-05-14 00:00:00.000000,Smartphone Premium,Mobile Devices,4,851.49,East,B2C,Agent_07,3405.96,0.0,0.0,3405.96,573.4443761617919,2293.7775046471675,1112.1824953528326,32.65400930582956,2023,2,5,May,Sunday,19
ORD-00972,2023-04-28 00:00:00.000000,Tablet,Mobile Devices,11,530.6,West,B2C,Agent_13,5836.6,0.0,0.0,5836.6,368.2176526129608,4050.3941787425692,1786.2058212574311,30.60353324293991,2023,2,4,April,Friday,17
ORD-00973,2023-04-04 00:00:00.000000,Tablet,Mobile Devices,17,489.86,West,B2C,Agent_12,8327.62,0.0,0.0,8327.62,253.25060376486263,4305.260264002664,4022.3597359973364,48.301432293948764,2023,2,4,April,Tuesday,14
ORD-00974,2023-03-03 00:00:00.000000,Mouse,Accessories,16,31.23,West,B2B,Agent_08,499.68,0.0,0.0,499.68,20.469004619245347,327.50407390792554,172.17592609207446,34.4572378506393,2023,1,3,March,Friday,9
ORD-00975,2023-07-13 00:00:00.000000,Webcam,Peripherals,13,106.24,South,B2C,Agent_10,1381.12,0.0,0.0,1381.12,58.60958260603593,761.9245738784671,619.1954261215328,44.83284769763184,2023,3,7,July,Thursday,28
ORD-00976,2023-12-01 00:00:00.000000,Smartphone Premium,Mobile Devices,3,843.29,East,B2C,Agent_17,2529.87,0.05,126.4935,2403.3765,485.6400685566954,1456.920205670086,946.4562943299138,39.380275804890076,2023,4,12,December,Friday,48
ORD-00977,2023-07-22 00:00:00.000000,Headphones,Accessories,16,153.83,North,B2C,Agent_18,2461.28,0.05,123.06400000000002,2338.2160000000003,93.76469399606755,1500.2351039370808,837.9808960629196,35.838472410714814,2023,3,7,July,Saturday,29
ORD-00978,2023-01-26 00:00:00.000000,Laptop Pro,Computers,1,1117.88,East,B2B,Agent_12,1117.88,0.1,111.78800000000001,1006.0920000000001,781.3374793091772,781.3374793091772,224.75452069082291,22.3393606837966,2023,1,1,January,Thursday,4
ORD-00979,2023-06-22 00:00:00.000000,Mouse,Accessories,14,32.95,East,B2B,Agent_14,461.30000000000007,0.05,23.065000000000005,438.23500000000007,17.851090175574708,249.9152624580459,188.31973754195417,42.972317944014996,2023,2,6,June,Thursday,25
ORD-00980,2023-10-27 00:00:00.000000,Tablet,Mobile Devices,2,502.19,North,B2B,Agent_16,1004.38,0.0,0.0,1004.38,264.2019966191592,528.4039932383184,475.97600676168156,47.39003233454286,2023,4,10,October,Friday,43
ORD-00981,2023-05-13 00:00:00.000000,Mouse,Accessories,14,32.07,East,B2B,Agent_20,448.98,0.0,0.0,448.98,19.851182391279558,277.9165534779138,171.06344652208622,38.10046027040986,2023,2,5,May,Saturday,19
ORD-00982,2023-11-22 00:00:00.000000,Tablet,Mobile Devices,7,525.94,East,B2B,Agent_06,3681.5800000000004,0.1,368.1580000000001,3313.4220000000005,352.7005179761811,2468.903625833268,844.5183741667324,25.48780004981956,2023,4,11,November,Wednesday,47
ORD-00983,2023-04-28 00:00:00.000000,Keyboard,Accessories,6,73.16,South,B2C,Agent_13,438.96,0.1,43.896,395.06399999999996,46.064693554561046,276.3881613273663,118.67583867263369,30.039648936029025,2023,2,4,April,Friday,17
ORD-00984,2023-11-20 00:00:00.000000,Headphones,Accessories,19,160.26,South,B2C,Agent_18,3044.9399999999996,0.0,0.0,3044.9399999999996,91.27051881368094,1734.1398574599377,1310.8001425400619,43.04847197449086,2023,4,11,November,Monday,47
ORD-00985,2023-10-02 00:00:00.000000,Mouse,Accessories,13,28.85,East,B2C,Agent_17,375.05,0.0,0.0,375.05,20.06218941675927,260.80846241787054,114.24153758212947,30.460348642082245,2023,4,10,October,Monday,40
ORD-00986,2023-07-31 00:00:00.000000,Monitor,Peripherals,2,304.41,East,B2B,Agent_02,608.82,0.1,60.882000000000005,547.9380000000001,212.78454337710602,425.56908675421204,122.36891324578806,22.332620341313806,2023,3,7,July,Monday,31
ORD-00987,2023-08-13 00:00:00.000000,Smartphone Basic,Mobile Devices,19,418.6,South,B2C,Agent_10,7953.400000000001,0.0,0.0,7953.400000000001,273.8187428844777,5202.556114805076,2750.843885194925,34.58701794446306,2023,3,8,August,Sunday,32
ORD-00988,2023-01-20 00:00:00.000000,Tablet,Mobile Devices,13,502.56,North,B2C,Agent_12,6533.28,0.0,0.0,6533.28,331.9324670369983,4315.122071480978,2218.157928519022,33.9516740216097,2023,1,1,January,Friday,3
ORD-00989,2023-04-23 00:00:00.000000,Keyboard,Accessories,19,75.43,East,B2B,Agent_07,1433.17,0.1,143.317,1289.853,49.19305732072962,934.6680890938628,355.18491090613725,27.53685194406938,2023,2,4,April,Sunday,16
ORD-00990,2023-05-20 00:00:00.000000,Webcam,Peripherals,14,106.71,East,B2B,Agent_14,1493.9399999999998,0.1,149.39399999999998,1344.5459999999998,58.8540001657522,823.9560023205307,520.5899976794691,38.718645377656784,2023,2,5,May,Saturday,20
ORD-00991,2023-02-16 00:00:00.000000,Tablet,Mobile Devices,3,491.8,South,B2C,Agent_18,1475.4,0.05,73.77000000000001,1401.63,260.6799806968318,782.0399420904955,619.5900579095046,44.20496549799195,2023,1,2,February,Thursday,7
ORD-00992,2023-01-01 00:00:00.000000,Smartphone Premium,Mobile Devices,4,938.94,East,B2B,Agent_11,3755.76,0.0,0.0,3755.76,573.5709359515542,2294.283743806217,1461.4762561937832,38.912929904833724,2023,1,1,January,Sunday,52
ORD-00993,2023-03-31 00:00:00.000000,Webcam,Peripherals,15,92.25,South,B2B,Agent_13,1383.75,0.05,69.1875,1314.5625,63.72899734639461,955.9349601959191,358.6275398040809,27.281132681335496,2023,1,3,March,Friday,13
ORD-00994,2023-05-22 00:00:00.000000,Laptop Pro,Computers,1,1303.97,North,B2B,Agent_16,1303.97,0.05,65.19850000000001,1238.7715,881.0383592754625,881.0383592754625,357.7331407245375,28.878057069002434,2023,2,5,May,Monday,21
ORD-00995,2023-11-16 00:00:00.000000,Webcam,Peripherals,6,90.15,East,B2B,Agent_04,540.9000000000001,0.05,27.045000000000005,513.8550000000001,47.00168103089743,282.0100861853846,231.84491381461555,45.11874241072199,2023,4,11,November,Thursday,46
ORD-00996,2023-02-07 00:00:00.000000,Laptop Standard,Computers,4,747.94,South,B2B,Agent_09,2991.76,0.0,0.0,2991.76,382.4951946174212,1529.9807784696848,1461.7792215303155,48.860176669596335,2023,1,2,February,Tuesday,6
ORD-00997,2023-10-20 00:00:00.000000,Monitor,Peripherals,1,273.11,North,B2C,Agent_02,273.11,0.15,40.9665,232.14350000000002,184.2821079697499,184.2821079697499,47.86139203025013,20.61715793474731,2023,4,10,October,Friday,42
ORD-00998,2023-05-19 00:00:00.000000,Smartphone Basic,Mobile Devices,19,420.43,South,B2C,Agent_08,7988.17,0.0,0.0,7988.17,261.76098536184486,4973.458721875052,3014.711278124948,37.73969855580124,2023,2,5,May,Friday,20
ORD-00999,2023-12-22 00:00:00.000000,Monitor,Peripherals,18,278.86,East,B2C,Agent_14,5019.4800000000005,0.0,0.0,5019.4800000000005,156.40259310359195,2815.246675864655,2204.2333241353454,43.913579178228524,2023,4,12,December,Friday,51
ORD-01000,2023-11-29 00:00:00.000000,Headphones,Accessories,8,141.47,West,B2B,Agent_12,1131.76,0.0,0.0,1131.76,86.62966800520866,693.0373440416693,438.72265595833073,38.764637021835966,2023,4,11,November,Wednesday,48
ORD-01001,2023-09-16 00:00:00.000000,Laptop Pro,Computers,4,1256.4,South,B2B,Agent_05,5025.6,0.05,251.28000000000003,4774.320000000001,683.9008836978447,2735.603534791379,2038.7164652086217,42.701713861002645,2023,3,9,September,Saturday,37
ORD-01002,2023-06-10 00:00:00.000000,Monitor,Peripherals,6,319.68,East,B2B,Agent_14,1918.08,0.05,95.904,1822.176,220.38431082874106,1322.3058649724464,499.8701350275535,27.43259350510343,2023,2,6,June,Saturday,23
ORD-01003,2023-06-27 00:00:00.000000,Headphones,Accessories,11,160.42,South,B2B,Agent_02,1764.62,0.05,88.231,1676.389,106.74981095755288,1174.2479205330817,502.1410794669182,29.95373266389354,2023,2,6,June,Tuesday,26
ORD-01004,2023-01-10 00:00:00.000000,Headphones,Accessories,18,155.03,East,B2B,Agent_08,2790.54,0.0,0.0,2790.54,107.35015194883304,1932.3027350789948,858.2372649210051,30.755239664043703,2023,1,1,January,Tuesday,2
ORD-01005,2023-09-18 00:00:00.000000,Keyboard,Accessories,12,77.86,South,B2B,Agent_03,934.3199999999999,0.1,93.432,840.8879999999999,41.84285442185758,502.11425306229097,338.77374693770895,40.287618200962434,2023,3,9,September,Monday,38
ORD-01006,2023-05-18 00:00:00.000000,Headphones,Accessories,13,159.3,West,B2C,Agent_13,2070.9,0.0,0.0,2070.9,106.52933978110813,1384.8814171544057,686.0185828455944,33.1265914745084,2023,2,5,May,Thursday,20
ORD-01007,2023-06-21 00:00:00.000000,Webcam,Peripherals,16,101.54,South,B2B,Agent_02,1624.64,0.0,0.0,1624.64,62.14828041088768,994.3724865742029,630.2675134257972,38.79428756067789,2023,2,6,June,Wednesday,25
ORD-01008,2023-01-13 00:00:00.000000,Mouse,Accessories,4,31.64,North,B2C,Agent_18,126.56,0.05,6.328,120.232,17.876549344207614,71.50619737683046,48.72580262316954,40.52648431629645,2023,1,1,January,Friday,2
ORD-01009,2023-06-17 00:00:00.000000,Webcam,Peripherals,15,107.06,South,B2C,Agent_17,1605.9,0.0,0.0,1605.9,63.80055175802165,957.0082763703247,648.8917236296754,40.406732899288585,2023,2,6,June,Saturday,24
ORD-01010,2023-05-10 00:00:00.000000,Tablet,Mobile Devices,16,503.16,East,B2B,Agent_17,8050.56,0.05,402.528,7648.032,346.61524822195906,5545.843971551345,2102.188028448655,27.486653147484937,2023,2,5,May,Wednesday,19
ORD-01011,2023-03-25 00:00:00.000000,Smartphone Basic,Mobile Devices,1,407.72,South,B2B,Agent_01,407.72,0.0,0.0,407.72,260.2438342448831,260.2438342448831,147.47616575511694,36.170942253290725,2023,1,3,March,Saturday,12
ORD-01012,2023-11-17 00:00:00.000000,Monitor,Peripherals,13,311.63,East,B2B,Agent_11,4051.19,0.0,0.0,4051.19,178.24709673630647,2317.212257571984,1733.977742428016,42.80168894640873,2023,4,11,November,Friday,46
ORD-01013,2023-11-15 00:00:00.000000,Monitor,Peripherals,16,308.92,South,B2C,Agent_12,4942.72,0.0,0.0,4942.72,216.23780209493276,3459.804833518924,1482.915166481076,30.002006313954176,2023,4,11,November,Wednesday,46
ORD-01014,2023-04-11 00:00:00.000000,Smartphone Premium,Mobile Devices,2,979.67,South,B2C,Agent_19,1959.34,0.0,0.0,1959.34,557.57779335221,1115.15558670442,844.1844132955798,43.08514159337225,2023,2,4,April,Tuesday,15
ORD-01015,2023-11-25 00:00:00.000000,Smartphone Basic,Mobile Devices,16,398.13,North,B2C,Agent_13,6370.08,0.0,0.0,6370.08,263.85825147237915,4221.732023558066,2148.3479764419335,33.72560433215805,2023,4,11,November,Saturday,47
ORD-01016,2023-09-30 00:00:00.000000,Laptop Pro,Computers,4,1169.74,West,B2C,Agent_15,4678.96,0.0,0.0,4678.96,768.373512307944,3073.494049231776,1605.465950768224,34.312452997423016,2023,3,9,September,Saturday,39
ORD-01017,2023-09-22 00:00:00.000000,Laptop Pro,Computers,2,1184.65,East,B2C,Agent_20,2369.3,0.05,118.46500000000002,2250.835,763.6080083585615,1527.216016717123,723.618983282877,32.1489128826803,2023,3,9,September,Friday,38
ORD-01018,2023-02-07 00:00:00.000000,Monitor,Peripherals,1,299.89,North,B2B,Agent_19,299.89,0.0,0.0,299.89,190.09644998164654,190.09644998164654,109.79355001835344,36.61127413996913,2023,1,2,February,Tuesday,6
ORD-01019,2023-04-04 00:00:00.000000,Laptop Pro,Computers,2,1299.47,North,B2B,Agent_01,2598.94,0.05,129.947,2468.993,677.9764835388733,1355.9529670777465,1113.0400329222534,45.08072857728853,2023,2,4,April,Tuesday,14
ORD-01020,2023-04-05 00:00:00.000000,Smartphone Premium,Mobile Devices,3,928.61,East,B2B,Agent_04,2785.83,0.05,139.2915,2646.5385,649.0902077887386,1947.2706233662157,699.2678766337845,26.421980131170752,2023,2,4,April,Wednesday,14
ORD-01021,2023-11-01 00:00:00.000000,Smartphone Basic,Mobile Devices,2,368.1,East,B2B,Agent_07,736.2,0.1,73.62,662.58,195.9059721530056,391.8119443060112,270.76805569398886,40.865715188202,2023,4,11,November,Wednesday,44
ORD-01022,2023-03-10 00:00:00.000000,Mouse,Accessories,19,29.09,West,B2C,Agent_13,552.71,0.1,55.27100000000001,497.439,18.013307715987466,342.25284660376184,155.18615339623818,31.197021825035463,2023,1,3,March,Friday,10
ORD-01023,2023-11-14 00:00:00.000000,Laptop Standard,Computers,1,737.19,East,B2C,Agent_01,737.19,0.0,0.0,737.19,405.3288541782624,405.3288541782624,331.86114582173764,45.017043885801165,2023,4,11,November,Tuesday,46
ORD-01024,2023-08-24 00:00:00.000000,Keyboard,Accessories,18,78.88,North,B2C,Agent_03,1419.84,0.0,0.0,1419.84,42.1026341251017,757.8474142518306,661.9925857481693,46.62444963856275,2023,3,8,August,Thursday,34
ORD-01025,2023-11-30 00:00:00.000000,Headphones,Accessories,4,146.92,West,B2C,Agent_16,587.68,0.05,29.384,558.2959999999999,89.89933047475677,359.59732189902707,198.69867810097287,35.59020270626566,2023,4,11,November,Thursday,48
ORD-01026,2023-05-17 00:00:00.000000,Mouse,Accessories,14,27.67,West,B2B,Agent_18,387.38,0.05,19.369,368.01099999999997,18.463328609783673,258.4866005369714,109.52439946302854,29.761175471121394,2023,2,5,May,Wednesday,20
ORD-01027,2023-03-17 00:00:00.000000,Headphones,Accessories,14,156.33,North,B2C,Agent_16,2188.6200000000003,0.0,0.0,2188.6200000000003,89.95058289494763,1259.3081605292668,929.3118394707335,42.4610868707557,2023,1,3,March,Friday,11
ORD-01028,2023-02-04 00:00:00.000000,Keyboard,Accessories,2,79.43,North,B2C,Agent_09,158.86,0.05,7.943000000000001,150.917,40.940905044234114,81.88181008846823,69.03518991153177,45.74381276564719,2023,1,2,February,Saturday,5
ORD-01029,2023-01-01 00:00:00.000000,Laptop Standard,Computers,1,762.6,South,B2C,Agent_07,762.6,0.05,38.13,724.47,476.4357093967977,476.4357093967977,248.03429060320235,34.236654465085145,2023,1,1,January,Sunday,52
ORD-01030,2023-10-23 00:00:00.000000,Laptop Standard,Computers,3,845.47,North,B2C,Agent_13,2536.41,0.05,126.8205,2409.5895,552.3337573569225,1657.0012720707678,752.5882279292323,31.23304728582326,2023,4,10,October,Monday,43
ORD-01031,2023-11-16 00:00:00.000000,Mouse,Accessories,13,31.48,South,B2C,Agent_13,409.24,0.05,20.462000000000003,388.778,17.60414805545365,228.85392472089745,159.92407527910257,41.13506301259397,2023,4,11,November,Thursday,46
ORD-01032,2023-03-01 00:00:00.000000,Tablet,Mobile Devices,5,512.5,West,B2B,Agent_18,2562.5,0.0,0.0,2562.5,327.03544169983564,1635.1772084991783,927.3227915008217,36.18820649759304,2023,1,3,March,Wednesday,9
ORD-01033,2023-11-16 00:00:00.000000,Tablet,Mobile Devices,8,498.79,South,B2C,Agent_04,3990.32,0.0,0.0,3990.32,256.9556909862691,2055.6455278901526,1934.6744721098476,48.484193551139946,2023,4,11,November,Thursday,46
ORD-01034,2023-12-15 00:00:00.000000,Laptop Standard,Computers,4,812.22,North,B2B,Agent_06,3248.88,0.0,0.0,3248.88,464.8218731200801,1859.2874924803205,1389.5925075196797,42.771432232636464,2023,4,12,December,Friday,50
ORD-01035,2023-11-24 00:00:00.000000,Laptop Standard,Computers,1,868.88,West,B2B,Agent_13,868.88,0.0,0.0,868.88,516.8326567262567,516.8326567262567,352.0473432737433,40.51737216574709,2023,4,11,November,Friday,47
ORD-01036,2023-09-24 00:00:00.000000,Mouse,Accessories,12,31.23,South,B2C,Agent_01,374.76,0.1,37.476,337.284,20.499144957721427,245.98973949265712,91.29426050734287,27.067474445079775,2023,3,9,September,Sunday,38
ORD-01037,2023-12-27 00:00:00.000000,Keyboard,Accessories,19,81.64,East,B2C,Agent_15,1551.16,0.0,0.0,1551.16,46.34117782714111,880.4823787156811,670.677621284319,43.23716581682863,2023,4,12,December,Wednesday,52
ORD-01038,2023-08-17 00:00:00.000000,Laptop Standard,Computers,2,783.64,East,B2C,Agent_01,1567.28,0.0,0.0,1567.28,462.9274610627394,925.8549221254788,641.4250778745212,40.92600415206735,2023,3,8,August,Thursday,33
ORD-01039,2023-09-27 00:00:00.000000,Headphones,Accessories,10,163.85,East,B2C,Agent_20,1638.5,0.0,0.0,1638.5,102.51616116560848,1025.161611656085,613.3383883439151,37.43291964259476,2023,3,9,September,Wednesday,39
ORD-01040,2023-11-12 00:00:00.000000,Laptop Pro,Computers,1,1138.71,East,B2C,Agent_10,1138.71,0.05,56.935500000000005,1081.7745,711.4842187036065,711.4842187036065,370.29028129639346,34.22989553704524,2023,4,11,November,Sunday,45
ORD-01041,2023-10-13 00:00:00.000000,Laptop Pro,Computers,3,1271.02,South,B2C,Agent_18,3813.06,0.05,190.65300000000002,3622.407,767.1267147459586,2301.380144237876,1321.0268557621243,36.46820624413889,2023,4,10,October,Friday,41
ORD-01042,2023-10-18 00:00:00.000000,Keyboard,Accessories,10,78.48,West,B2C,Agent_06,784.8000000000001,0.05,39.24000000000001,745.5600000000001,44.39573904424331,443.95739044243305,301.602609557567,40.45316400525337,2023,4,10,October,Wednesday,42
ORD-01043,2023-08-01 00:00:00.000000,Smartphone Premium,Mobile Devices,2,885.58,South,B2C,Agent_02,1771.16,0.1,177.116,1594.044,561.4443736178647,1122.8887472357294,471.1552527642707,29.557230086764903,2023,3,8,August,Tuesday,31
ORD-01044,2023-06-14 00:00:00.000000,Mouse,Accessories,12,30.26,East,B2C,Agent_04,363.12,0.0,0.0,363.12,20.196458096553304,242.35749715863966,120.76250284136034,33.25691309797322,2023,2,6,June,Wednesday,24
ORD-01045,2023-01-05 00:00:00.000000,Webcam,Peripherals,17,94.21,North,B2C,Agent_06,1601.57,0.0,0.0,1601.57,50.00316508389544,850.0538064262224,751.5161935737775,46.92371819987747,2023,1,1,January,Thursday,1
ORD-01046,2023-12-05 00:00:00.000000,Laptop Standard,Computers,2,869.33,South,B2C,Agent_10,1738.66,0.05,86.933,1651.727,493.85972833665886,987.7194566733177,664.0075433266824,40.20080457162003,2023,4,12,December,Tuesday,49
ORD-01047,2023-03-19 00:00:00.000000,Laptop Pro,Computers,4,1208.38,North,B2B,Agent_07,4833.52,0.1,483.3520000000001,4350.168000000001,765.8104388007353,3063.241755202941,1286.9262447970596,29.583368844537944,2023,1,3,March,Sunday,11
ORD-01048,2023-03-03 00:00:00.000000,Tablet,Mobile Devices,11,453.03,East,B2C,Agent_05,4983.33,0.0,0.0,4983.33,294.9927942179313,3244.9207363972446,1738.4092636027553,34.88449016225607,2023,1,3,March,Friday,9
ORD-01049,2023-05-12 00:00:00.000000,Webcam,Peripherals,16,101.81,East,B2B,Agent_01,1628.96,0.0,0.0,1628.96,66.81708131399532,1069.073301023925,559.886698976075,34.37080707789479,2023,2,5,May,Friday,19
ORD-01050,2023-03-30 00:00:00.000000,Monitor,Peripherals,17,294.47,East,B2C,Agent_19,5005.990000000001,0.05,250.29950000000005,4755.690500000001,185.708802315687,3157.049639366679,1598.6408606333216,33.615325905529836,2023,1,3,March,Thursday,13
ORD-01051,2023-08-25 00:00:00.000000,Tablet,Mobile Devices,1,481.08,West,B2C,Agent_04,481.08,0.0,0.0,481.08,286.557246641996,286.557246641996,194.52275335800397,40.434595775755376,2023,3,8,August,Friday,34
ORD-01052,2023-02-11 00:00:00.000000,Smartphone Basic,Mobile Devices,6,427.45,North,B2C,Agent_20,2564.7,0.0,0.0,2564.7,268.93440818250275,1613.6064490950166,951.0935509049832,37.084007911450975,2023,1,2,February,Saturday,6
ORD-01053,2023-03-30 00:00:00.000000,Smartphone Premium,Mobile Devices,2,901.01,West,B2C,Agent_14,1802.02,0.1,180.202,1621.818,474.840294060637,949.680588121274,672.137411878726,41.4434549301294,2023,1,3,March,Thursday,13
ORD-01054,2023-10-23 00:00:00.000000,Keyboard,Accessories,3,79.62,South,B2B,Agent_03,238.86,0.0,0.0,238.86,43.118389639029395,129.35516891708818,109.50483108291183,45.8447756354818,2023,4,10,October,Monday,43
ORD-01055,2023-11-24 00:00:00.000000,Headphones,Accessories,12,158.76,North,B2C,Agent_01,1905.12,0.05,95.256,1809.8639999999998,108.83096560251482,1305.9715872301779,503.89241276982193,27.841451775924707,2023,4,11,November,Friday,47
ORD-01056,2023-10-22 00:00:00.000000,Smartphone Premium,Mobile Devices,3,923.65,South,B2C,Agent_19,2770.95,0.0,0.0,2770.95,632.1776456619147,1896.532936985744,874.4170630142557,31.556580342996295,2023,4,10,October,Sunday,42
ORD-01057,2023-04-14 00:00:00.000000,Headphones,Accessories,13,160.4,East,B2C,Agent_04,2085.2000000000003,0.0,0.0,2085.2000000000003,103.42219310418247,1344.488510354372,740.7114896456283,35.52232350113314,2023,2,4,April,Friday,15
ORD-01058,2023-01-14 00:00:00.000000,Laptop Pro,Computers,4,1149.93,West,B2C,Agent_12,4599.72,0.05,229.98600000000002,4369.734,650.1812794156739,2600.7251176626955,1769.0088823373048,40.48321665202744,2023,1,1,January,Saturday,2
ORD-01059,2023-10-15 00:00:00.000000,Headphones,Accessories,9,148.45,North,B2B,Agent_20,1336.05,0.0,0.0,1336.05,93.48905973196415,841.4015375876774,494.6484624123226,37.02319991110532,2023,4,10,October,Sunday,41
ORD-01060,2023-06-28 00:00:00.000000,Mouse,Accessories,10,29.72,East,B2B,Agent_20,297.2,0.05,14.86,282.34,18.948233325878277,189.48233325878277,92.8576667412172,32.888597698242265,2023,2,6,June,Wednesday,26
ORD-01061,2023-05-05 00:00:00.000000,Tablet,Mobile Devices,18,491.45,East,B2C,Agent_14,8846.1,0.0,0.0,8846.1,296.35564714579345,5334.401648624282,3511.6983513757186,39.69770126242885,2023,2,5,May,Friday,18
ORD-01062,2023-12-19 00:00:00.000000,Laptop Standard,Computers,1,791.68,South,B2B,Agent_08,791.68,0.0,0.0,791.68,514.3585853263872,514.3585853263872,277.3214146736127,35.02948346220856,2023,4,12,December,Tuesday,51
